Title,slate,Player,Pos,Start,Team,Opp,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value,Actual Score,Val,AvgTur,AvgDrg,AvgBrns,AvgLgth
LPL Main,47274.0,Jinjiao - STAR,SUP,N,BLG,vs RW,3,125.0,44.4%,6200,3.3,2.3,4.5,301.0,0.0,44.0,63.3,29.3,0.0,0.0,100,,54,0.0,0.0,,,,,
LPL Main,47274.0,BBD - STAR,ADC,N,EDG,vs LNG,3,-282.5,74.1%,6200,4.1,2.2,5.3,279.4,0.0,8.1,62.1,5.4,0.0,0.0,100,,0,0.0,0.0,,,,,
LPL Main,47274.0,l3est16 - STAR,JNG,N,BLG,vs RW,3,125.0,44.4%,6200,1.7,2.8,4.0,171.1,0.0,24.0,34.2,16.0,0.0,0.0,100,,53,0.0,0.0,,,,,
LPL Main,47274.0,Youdang - STAR,JNG,N,RW,vs BLG,3,-125.0,55.6%,6200,1.5,4.3,3.8,132.8,0.0,13.2,20.8,8.8,0.0,0.0,100,,0,0.0,0.0,,,,,
LPL Main,47274.0,xunyu - STAR,SUP,N,RW,vs BLG,3,-125.0,55.6%,6200,1.3,8.0,5.5,41.8,0.0,11.9,12.7,7.9,0.0,0.0,100,,0,0.0,0.0,,,,,
LPL Main,47307.0,Loken,ADC,Y,JDG,vs ES,3,-662.5,87%,10300,4.3,1.6,6.5,305.3,51.7,118.9,83.4,26.9,78.55,78.55,100,,68,7.6,68.44,6.6,,,,
LPL Main,47307.0,Lwx,ADC,Y,FPX,vs LGD,3,-120.0,54.6%,9900,3.8,1.7,6.8,254.0,40.4,119.2,71.3,31.5,71.9,71.9,100,,56,7.3,115.6,11.7,,,,
LPL Main,47307.0,Kramer,ADC,Y,LGD,vs FPX,3,120.0,45.5%,9400,3.8,2.4,5.9,283.2,43.7,115.4,68.5,28.7,72.39,72.39,100,,58,7.7,65.2,6.9,,,,
LPL Main,47307.0,Yagao,MID,Y,JDG,vs ES,3,-662.5,87%,9300,4.0,1.6,6.4,271.3,49.9,110.2,78.6,24.1,74.0,74.0,100,,69,8.0,68.16,7.3,,,,
LPL Main,47307.0,rat,ADC,Y,ES,vs JDG,3,662.5,13.1%,9100,2.1,2.3,5.5,298.3,12.1,98.1,57.2,34.4,46.49,46.49,100,,0,5.1,22.82,2.5,,,,
LPL Main,47307.0,Doinb,MID,Y,FPX,vs LGD,3,-120.0,54.6%,8900,4.2,2.0,6.9,272.9,43.1,123.1,73.6,32.0,75.11,75.11,100,,57,8.4,101.5,11.4,,,,
LPL Main,47307.0,Kanavi,JNG,Y,JDG,vs ES,3,-662.5,87%,8800,3.9,2.1,7.2,207.2,49.4,108.4,77.3,23.6,72.99,72.99,100,,69,8.3,64.32,7.3,,,,
LPL Main,47307.0,Wink,ADC,N,ES,vs JDG,3,662.5,13.1%,8800,4.0,2.5,6.4,334.3,0.0,48.3,77.4,32.2,0.0,0.0,100,,58,0.0,0.0,,,,,
LPL Main,47307.0,xiye,MID,Y,LGD,vs FPX,3,120.0,45.5%,8400,3.6,2.5,5.3,260.3,20.5,84.0,60.4,25.4,45.93,45.93,100,,58,5.5,66.02,7.9,,,,
LPL Main,47307.0,Zoom,TOP,Y,JDG,vs ES,3,-662.5,87%,8400,3.0,2.3,7.4,256.7,45.6,92.6,75.4,18.8,64.41,64.41,100,,75,7.7,65.62,7.8,,,,
LPL Main,47307.0,Tian,JNG,Y,FPX,vs LGD,3,-120.0,54.6%,8300,2.7,2.1,7.8,180.2,33.7,105.7,62.9,28.8,62.51,62.51,100,,54,7.5,66.86,8.1,,,,
LPL Main,47307.0,Peanut,JNG,Y,LGD,vs FPX,3,120.0,45.5%,8000,3.3,2.3,6.4,188.9,37.8,109.3,63.1,28.6,66.44,66.44,100,,55,8.3,59.36,7.4,,,,
LPL Main,47307.0,LvMao,SUP,Y,JDG,vs ES,3,-662.5,87%,8000,0.6,2.3,10.1,36.2,33.1,85.1,59.5,20.8,53.93,53.93,100,,65,6.7,51.38,6.4,,,,
LPL Main,47307.0,GimGoon,TOP,Y,FPX,vs LGD,3,-120.0,54.6%,7900,2.6,2.0,5.9,237.0,34.0,82.0,63.8,19.2,53.18,53.18,100,,70,6.7,79.58,10.1,,,,
LPL Main,47307.0,irma,MID,N,ES,vs JDG,3,662.5,13.1%,7900,2.0,2.5,3.0,261.0,0.0,0.0,29.4,0.0,0.0,0.0,100,,0,0.0,0.0,,,,,
LPL Main,47307.0,JD Gaming,TEAM,Y,JDG,vs ES,3,-662.5,87%,7800,0.0,0.0,0.0,0.0,37.5,82.0,50.1,17.8,55.27,55.27,100,,64,7.1,54.0,6.9,,,,
LPL Main,47307.0,FunPlus Phoenix,TEAM,Y,FPX,vs LGD,3,-120.0,54.6%,7600,0.0,0.0,0.0,0.0,24.2,70.7,46.1,18.6,42.78,42.78,100,,60,5.6,44.0,5.8,,,,
LPL Main,47307.0,LangX,TOP,Y,LGD,vs FPX,3,120.0,45.5%,7600,2.6,2.2,5.5,263.5,20.6,76.8,59.9,22.5,43.05,43.05,100,,62,5.7,44.1,5.8,,,,
LPL Main,47307.0,WEI,JNG,Y,ES,vs JDG,3,662.5,13.1%,7600,2.8,2.8,8.2,167.9,11.8,88.1,68.2,30.5,42.32,42.32,100,,55,5.6,29.18,3.8,,,,
LPL Main,47307.0,Khan,TOP,N,FPX,vs LGD,3,-120.0,54.6%,7500,3.5,1.9,5.6,233.7,0.0,38.3,51.5,25.5,0.0,0.0,100,,50,0.0,0.0,,,,,
LPL Main,47307.0,Crisp,SUP,Y,FPX,vs LGD,3,-120.0,54.6%,7500,0.8,2.2,8.8,54.1,22.2,83.7,48.9,24.6,46.81,46.81,100,,50,6.2,58.28,7.8,,,,
LPL Main,47307.0,LGD Gaming,TEAM,Y,LGD,vs FPX,3,120.0,45.5%,7500,0.0,0.0,0.0,0.0,19.7,68.7,37.5,19.6,39.31,39.31,100,,48,5.2,41.0,5.5,,,,
LPL Main,47307.0,fenfen,MID,Y,ES,vs JDG,3,662.5,13.1%,7400,2.5,2.9,6.2,241.1,2.6,55.8,59.6,21.3,23.87,23.87,100,,64,3.2,32.08,4.3,,,,
LPL Main,47307.0,eStar,TEAM,Y,ES,vs JDG,3,662.5,13.1%,7200,0.0,0.0,0.0,0.0,9.0,70.3,38.2,24.5,33.54,33.54,100,,36,4.7,19.0,2.6,,,,
LPL Main,47307.0,Mark,SUP,Y,LGD,vs FPX,3,120.0,45.5%,7100,0.5,2.8,7.7,37.4,5.2,73.2,40.1,27.2,32.41,32.41,100,,32,4.6,37.36,5.3,,,,
LPL Main,47307.0,XiaoBai,TOP,N,ES,vs JDG,3,662.5,13.1%,7100,2.6,2.9,6.1,241.9,0.0,41.7,59.1,27.8,0.0,0.0,100,,53,0.0,0.0,,,,,
LPL Main,47307.0,ShiauC,SUP,Y,ES,vs JDG,3,662.5,13.1%,6900,1.2,3.3,9.1,35.3,2.3,70.8,53.3,27.4,29.68,29.68,100,,49,4.3,23.86,3.5,,,,
LPL Main,47307.0,Yuuki,MID,N,LGD,vs FPX,3,120.0,45.5%,6200,3.0,3.2,6.0,279.9,0.0,50.0,57.5,33.3,0.0,0.0,100,,42,0.0,0.0,,,,,
LPL Main,47307.0,Lies,TOP,N,LGD,vs FPX,3,120.0,45.5%,6200,1.7,3.5,5.9,224.3,0.0,40.7,46.2,27.1,0.0,0.0,100,,41,0.0,0.0,,,,,
LPL Main,47307.0,Killua,SUP,N,LGD,vs FPX,3,120.0,45.5%,6200,0.7,3.1,9.2,67.5,0.0,43.7,48.6,29.1,0.0,0.0,100,,40,0.0,0.0,,,,,
LPL Main,47307.0,Peace,SUP,N,JDG,vs ES,3,-662.5,87%,6200,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,,,,,,
LPL Main,47307.0,CJJ,TOP,Y,ES,vs JDG,3,662.5,13.1%,6200,,,,,18.3,18.3,,,18.25,18.25,100,,0,2.9,27.16,4.4,,,,
LPL Main,47307.0,Garvey,TOP,N,LGD,vs FPX,3,120.0,45.5%,6200,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
LPL Main,47307.0,Loken - STAR,ADC,Y,JDG,vs ES,3,-662.5,87%,10300,4.3,1.6,6.5,305.3,51.7,118.9,83.4,26.9,117.83,117.83,100,,68,7.6,102.66,10.0,,,,
LPL Main,47307.0,Lwx - STAR,ADC,Y,FPX,vs LGD,3,-120.0,54.6%,9900,3.8,1.7,6.8,254.0,40.4,119.2,71.3,31.5,107.85,107.85,100,,56,7.3,173.4,17.5,,,,
LPL Main,47307.0,Kramer - STAR,ADC,Y,LGD,vs FPX,3,120.0,45.5%,9400,3.8,2.4,5.9,283.2,43.7,115.4,68.5,28.7,108.59,108.59,100,,58,7.7,97.8,10.4,,,,
LPL Main,47307.0,Yagao - STAR,MID,Y,JDG,vs ES,3,-662.5,87%,9300,4.0,1.6,6.4,271.3,49.9,110.2,78.6,24.1,111.0,111.0,100,,69,8.0,102.24,11.0,,,,
LPL Main,47307.0,rat - STAR,ADC,Y,ES,vs JDG,3,662.5,13.1%,9100,2.1,2.3,5.5,298.3,12.1,98.1,57.2,34.4,69.74,69.74,100,,0,5.1,34.23,3.8,,,,
LPL Main,47307.0,Doinb - STAR,MID,Y,FPX,vs LGD,3,-120.0,54.6%,8900,4.2,2.0,6.9,272.9,43.1,123.1,73.6,32.0,112.67,112.67,100,,57,8.4,152.25,17.1,,,,
LPL Main,47307.0,Kanavi - STAR,JNG,Y,JDG,vs ES,3,-662.5,87%,8800,3.9,2.1,7.2,207.2,49.4,108.4,77.3,23.6,109.49,109.49,100,,69,8.3,96.48,11.0,,,,
LPL Main,47307.0,Wink - STAR,ADC,N,ES,vs JDG,3,662.5,13.1%,8800,4.0,2.5,6.4,334.3,0.0,48.3,77.4,32.2,0.0,0.0,100,,58,0.0,0.0,,,,,
LPL Main,47307.0,xiye - STAR,MID,Y,LGD,vs FPX,3,120.0,45.5%,8400,3.6,2.5,5.3,260.3,20.5,84.0,60.4,25.4,68.9,68.9,100,,58,5.5,99.03,11.8,,,,
LPL Main,47307.0,Zoom - STAR,TOP,Y,JDG,vs ES,3,-662.5,87%,8400,3.0,2.3,7.4,256.7,45.6,92.6,75.4,18.8,96.62,96.62,100,,75,7.7,98.43,11.7,,,,
LPL Main,47307.0,Tian - STAR,JNG,Y,FPX,vs LGD,3,-120.0,54.6%,8300,2.7,2.1,7.8,180.2,33.7,105.7,62.9,28.8,93.77,93.77,100,,54,7.5,100.29,12.1,,,,
LPL Main,47307.0,Peanut - STAR,JNG,Y,LGD,vs FPX,3,120.0,45.5%,8000,3.3,2.3,6.4,188.9,37.8,109.3,63.1,28.6,99.66,99.66,100,,55,8.3,89.04,11.1,,,,
